feature_index,importance_score
1249,0.03161607851635222
1250,0.07614810140730102
1251,0.06908429199794942
1252,0.04997621020004407
1253,0.22620873837775862
1254,0.05795933012306348
1255,0.2369510870536438
1256,0.09687216731567733
1257,0.09480311838205208
1258,0.05609114215676264
1259,0.09175700367889424
1260,0.05402852154747299
1261,0.054361220034931775
1262,0.055789526712422176
1263,0.05630134420655163
1264,0.06956104877437423
1265,0.057564662662071754
1266,0.053220178357007916
1267,0.10927784551495606
1268,0.043098128470338545
1269,0.06708406987638547
1270,0.04584167247814628
1271,0.16171864795660543
1272,0.06277106353212941
1273,0.050694263994350765
1274,0.06386840435708911
1275,0.05254071771377997
1276,0.17019027851731203
1277,0.05276679600744349
1278,0.06115718134394084
1279,0.06130683999196012
1280,0.0477804542904244
1281,0.05192619746657175
1282,0.037167094143601184
1283,0.05775432046529093
1284,0.16276475533013943
1285,0.1365023370412937
1286,0.04569745034468768
1287,0.06553757748598073
1288,0.03494505164935443
1289,0.2178710883095596
1290,0.057744051028484955
1291,0.07231043792321339
1292,0.04373389829392767
1293,0.09934118203006595
1294,0.04342237395067833
1295,0.12685038594670117
1296,0.13386793593079754
1297,0.08975459891063552
1298,0.20067855795617853
1299,0.18965673659568952
1300,0.06436092919642829
1301,0.2742513393326734
1302,0.08887073207900735
1303,0.04684994949208564
1304,0.1230368450697167
1305,0.10230981792196009
1306,0.1141793300482889
1307,0.05648766363413587
1308,0.07072437821525945
1309,0.0941845926711277
1310,0.11984275988952195
1311,0.03210434985217524
1312,0.0673077188978907
1313,0.05291652459967394
1314,0.049095105473770044
1315,0.09350435296188243
1316,0.03971672534992072
1317,0.05650567924608817
1318,0.06988291183282418
1319,0.054108414286965306
1320,0.11268150009013461
1321,0.07253238605640752
1322,0.10336952872105852
1323,0.115484068801312
1324,0.07301868139085593
1325,0.07285724644793971
1326,0.15723953301819615
1327,0.07689383360392811
1328,0.06615753424459936
1329,0.12217816295129667
1330,0.06268419058137173
1331,0.034151534692653564
1332,0.0473712308735745
1333,0.0699710399793564
1334,0.12754187913597634
1335,0.07594761574848843
1336,0.09241542681980144
1337,0.07675182738528284
1338,0.058516421684139557
1339,0.09027603530566453
1340,0.0668914376736453
1341,0.17610296479367682
1342,0.08665011960927244
1343,0.05882535984344635
1344,0.048700590762264004
1345,0.04531984862261892
1346,0.11089848333950937
1347,0.05491712587532673
1348,0.05081395373030711
1349,0.08306592478138804
1350,0.042324576586733345
1351,0.05922941885340103
1352,0.0471354815058487
1353,0.04794666641364515
1354,0.07436884273136264
1355,0.05362914434179072
1356,0.07558974790271879
1357,0.07913752136003123
1358,0.04502964117884847
1359,0.08143015962525103
1360,0.062235507734635404
1361,0.042792625242680876
1362,0.0450904468116329
1363,0.04460512049709066
1364,0.08653223497881045
1365,0.05819311081294822
1366,0.03968237704620109
1367,0.07247316537460317
1368,0.14832483018368964
1369,0.0392620776789786
1370,0.0674922051042554
1371,0.10759481744441342
1372,0.0499443660509375
1373,0.09483623570316888
1374,0.029834716439523987
1375,0.04534787698314015
1376,0.20483834871649695
1377,0.06772671082615025
1378,0.03862533141225441
1379,0.0629470496447978
1380,0.05855423668573383
1381,0.05341752450513374
1382,0.04705056945719903
1383,0.0823369250920647
1384,0.05220994707036268
1385,0.1610351214798309
1386,0.05766190944819676
1387,0.14672498097618933
1388,0.27513034693042626
1389,0.08552952645500309
1390,0.040455940485084725
1391,0.12606399852266661
1392,0.07477668372659696
1393,0.10151531398161877
1394,0.18064259634939892
1395,0.055727719429965385
1396,0.09805848254633592
1397,0.04630493692093625
1398,0.05360333807913907
1399,0.03704017001044409
1400,0.2116398377788335
1401,0.04199884519987006
1402,0.07490859331000745
1403,0.06149350946780211
1404,0.1967404924542758
1405,0.042394169091943504
1406,0.052661375375446615
1407,0.07874741765125466
1408,0.06418664244965651
1409,0.13436909993482696
1410,0.09385651253354023
1411,0.06382600075669638
1412,0.13591392016697093
1413,0.05091354145092581
1414,0.04768083047015052
1415,0.05784930927310225
1416,0.06695268857996378
1417,0.046049742838268286
1418,0.12267772969299641
1419,0.11751553859606516
1420,0.08097275267389915
1421,0.12594778949851626
1422,0.192270186313361
1423,0.07769718809519663
1424,0.051874961195963756
1425,0.056577557619022216
1426,0.08538392498293376
1427,0.1459377962280569
1428,0.07945217077741065
1429,0.0608003176192424
1430,0.1199749963089946
1431,0.08079708715911806
1432,0.05790904759654021
1433,0.1188927599752239
1434,0.058583920204175424
1435,0.0525600273221378
1436,0.13226136341704306
1437,0.04629641389355479
1438,0.063339183624157
1439,0.052293851187968414
1440,0.06310703579403473
1441,0.19409205268136806
1442,0.08652079338023619
1443,0.09054011509028169
1444,0.13414466656322097
1445,0.0590609675818246
1446,0.1130178039831892
1447,0.06178840594934711
1448,0.043864594395977986
1449,0.05972035056469667
1450,0.04887292438046416
1451,0.134145993020234
1452,0.06651158375443755
1453,0.10030538275223488
1454,0.054490122810551996
1455,0.06302427010630851
1456,0.06458816918354282
1457,0.06761728851118978
1458,0.052981972393341126
1459,0.10849854757367822
1460,0.1313257250807802
1461,0.060200446355705116
1462,0.06301658835866125
1463,0.04984211864093747
1464,0.05012686478760242
1465,0.1293180869222102
1466,0.04677899309404828
1467,0.04987994195963182
1468,0.0791951823991305
1469,0.04671303457412687
1470,0.06944899709169036
1471,0.060603292120097095
1472,0.04201852224081216
1473,0.0446705949649846
1474,0.09498124559626722
1475,0.11255658344378891
1476,0.059225799633294905
1477,0.05975161426803199
1478,0.05005059058637013
1479,0.06117440048870013
1480,0.05947720463348527
1481,0.052439987378996876
1482,0.04489512013063419
1483,0.06767936818313068
1484,0.0562853815553395
1485,0.1662561598794756
1486,0.1574065716027496
1487,0.06177040087361317
1488,0.05044485535938701
1489,0.07036634965082061
1490,0.04542395788608634
1491,0.03690595394913347
1492,0.20496172749780836
1493,0.08148463541307478
1494,0.052945169874212605
1495,0.04581436393300175
1496,0.09277057425244306
1497,0.1629141248309812
1498,0.1370746402723589
1499,0.04157080226824682
1500,0.13093826551721177
1501,0.059561088700940124
1502,0.05156430663314406
1503,0.050350956918860136
1504,0.08004243279010746
1505,0.05414737416611232
1506,0.09464933544889703
1507,0.0889133724395046
1508,0.08352695566421732
1509,0.07196574143143183
1510,0.05315562146794123
1511,0.09928772654606619
1512,0.0514523381488644
1513,0.09750372008011451
1514,0.054242820525294215
1515,0.17749502481123963
1516,0.08159836388810865
1517,0.1524779709885858
1518,0.06193382358019632
1519,0.052698391086415004
1520,0.12626972060361125
1521,0.09761655798930141
1522,0.15506698280549291
1523,0.08408074618465129
1524,0.05823002955769296
1525,0.06344419667545194
1526,0.12709705091881948
1527,0.0648206773182772
1528,0.05045383683572032
1529,0.057038513891731604
1530,0.13468110871933467
1531,0.05550464205959058
1532,0.05517145191003191
1533,0.046364988158101424
1534,0.10457690383712342
1535,0.0636689389841316
