,mean,median,std,min,max,u_stat,p_val
readability grades__SMOGIndex,11.119573089620541,10.745966692414834,1.1283338524845312,8.477225575051662,12.486832980505138,116557.5,1.8747693476827707e-17
readability grades__RIX,6.859504132231405,6.0,2.96452858850545,1.0,16.0,158371.5,1.9560656958834977e-06
readability grades__DaleChallIndex,9.991587529644226,10.092089473684211,1.0713919233453557,7.6908875,11.532136363636363,167627.0,8.562774878612807e-05
sentence info__characters_per_word,4.290303849825267,4.289473684210527,0.20262596294070664,3.5285714285714285,4.833333333333333,107769.5,3.1570451269414123e-20
sentence info__syll_per_word,1.3037866684537476,1.3,0.08844124236654993,1.0142857142857142,1.5,99197.5,2.0512299932815343e-23
sentence info__words_per_sentence,44.43801652892562,40.0,12.149686252453511,28.0,70.0,236613.0,0.03048366354807868
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,212113.0,1.0
sentence info__type_token_ratio,0.7914574305288468,0.8214285714285714,0.05766142927712019,0.6571428571428571,0.9,199544.5,0.2670648898269484
sentence info__characters,190.86776859504133,170.0,53.102407690041126,114.0,297.0,214149.0,0.8573602229638198
sentence info__syllables,57.743801652892564,51.0,15.462065906393748,35.0,89.0,205218.0,0.5426336422526123
sentence info__words,44.43801652892562,40.0,12.149686252453511,28.0,70.0,236613.0,0.03048366354807868
sentence info__wordtypes,34.51239669421488,33.0,6.9283423973311,23.0,46.0,240496.5,0.012167396997166144
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,212113.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,212113.0,1.0
sentence info__long_words,6.859504132231405,6.0,2.96452858850545,1.0,16.0,158371.5,1.9560656958834977e-06
sentence info__complex_words,2.239669421487603,2.0,0.5919571125854438,1.0,3.0,116557.5,1.8747693476827707e-17
sentence info__complex_words_dc,11.776859504132231,11.0,3.9822263524017676,5.0,18.0,204595.5,0.5061595972603268
word usage__tobeverb,1.6528925619834711,2.0,0.6015361419129761,1.0,3.0,175131.5,0.0008128995202284704
word usage__auxverb,0.008264462809917356,0.0,0.0909090909090909,0.0,1.0,190052.0,0.00030562236979580294
word usage__conjunction,2.2892561983471076,2.0,0.6250068870143969,1.0,3.0,282877.0,2.5013609615630614e-11
word usage__pronoun,1.9173553719008265,2.0,1.194339265448363,0.0,3.0,223941.0,0.2841033254476515
word usage__preposition,7.454545454545454,8.0,2.6677081299622465,3.0,11.0,310527.0,2.158256619386919e-18
word usage__nominalization,0.11570247933884298,0.0,0.321197827011851,0.0,1.0,183796.0,0.0007453786730408168
sentence beginnings__pronoun,0.0,0.0,0.0,0.0,0.0,179745.5,3.2683402458129343e-06
sentence beginnings__interrogative,0.0,0.0,0.0,0.0,0.0,207273.0,0.09298676208291601
sentence beginnings__article,0.2231404958677686,0.0,0.41808299227516066,0.0,1.0,212859.0,0.9268690615731011
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,205155.5,0.042955491609872214
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,212113.0,1.0
sentence beginnings__preposition,0.0,0.0,0.0,0.0,0.0,186582.0,4.9253183222605176e-05
topic,37.52066115702479,35.0,6.2677736259293315,2.0,48.0,163637.5,1.86107912758916e-05
