,mean,median,std,min,max,u_stat,p_val
readability grades__RIX,8.539156626506024,7.0,4.377396957143495,1.0,30.0,543476.0,0.04535265303756801
readability grades__DaleChallIndex,10.054082302270238,10.215017647058822,1.8848049076542106,0.0,15.097323529411764,502730.5,3.9974349113852384e-05
sentence info__characters_per_word,4.623145319303103,4.495454545454546,0.4392019924305212,3.672727272727273,6.105263157894737,566844.0,0.43235326394756135
sentence info__syll_per_word,1.4574941901568765,1.4299719887955185,0.17408309154848273,1.0895522388059702,2.0,599315.5,0.36944811516429144
sentence info__words_per_sentence,41.97289156626506,41.0,17.1750148769793,13.0,97.0,569328.5,0.5114646859190751
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,581996.0,1.0
sentence info__type_token_ratio,0.8145724911079084,0.7948717948717948,0.0978572458790356,0.5967741935483871,1.0,612006.5,0.11987109728570099
sentence info__characters,192.55722891566265,181.0,78.17464205594956,63.0,477.0,565992.5,0.4069340709164797
sentence info__syllables,60.24698795180723,56.0,24.110003877491685,21.0,154.0,568785.0,0.4935697482294633
sentence info__words,41.97289156626506,41.0,17.1750148769793,13.0,97.0,569328.5,0.5114646859190751
sentence info__wordtypes,32.87951807228916,31.5,11.138130354924824,13.0,77.0,579795.5,0.9091948696601373
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,581996.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,581996.0,1.0
sentence info__long_words,8.539156626506024,7.0,4.377396957143495,1.0,30.0,543476.0,0.04535265303756801
sentence info__complex_words,4.352409638554217,4.0,3.066123285335015,0.0,24.0,576883.0,0.7896271266322263
sentence info__complex_words_dc,11.578313253012048,11.0,6.195448055022529,0.0,39.0,518124.0,0.0009164582072081487
word usage__tobeverb,2.1957831325301207,2.0,1.4080842295613578,0.0,8.0,587602.5,0.766030896782032
word usage__auxverb,0.22590361445783133,0.0,0.5387050292196405,0.0,4.0,622091.5,0.0002044409026406233
word usage__conjunction,2.075301204819277,2.0,1.1465401387069785,0.0,5.0,638470.5,0.0017612283257939663
word usage__pronoun,1.9578313253012047,1.0,1.9995540579532707,0.0,12.0,543199.0,0.03902363887042181
word usage__preposition,5.25,5.0,2.98042455257555,1.0,15.0,625061.5,0.02464811101035295
word usage__nominalization,0.6054216867469879,0.0,0.7720773581842114,0.0,3.0,695874.0,1.1391438124754472e-14
sentence beginnings__pronoun,0.08734939759036145,0.0,0.28277256706126114,0.0,1.0,544023.0,0.0013329514133435577
sentence beginnings__interrogative,0.009036144578313253,0.0,0.0947710162307923,0.0,1.0,573975.0,0.09900170669452837
sentence beginnings__article,0.2560240963855422,0.0,0.43709405614709584,0.0,1.0,603181.0,0.12770648256323153
sentence beginnings__subordination,0.06927710843373494,0.0,0.25430805656033145,0.0,1.0,603225.0,0.0006463550050031349
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,581996.0,1.0
sentence beginnings__preposition,0.03313253012048193,0.0,0.17925274708462854,0.0,1.0,531227.0,1.5777926678286044e-06
topic,50.90963855421687,56.5,25.614342255347847,0.0,93.0,591148.0,0.6352953652838949
