,mean,median,std,min,max,u_stat,p_val
punctuation_diversity,3.042440318302387,3.0,0.5864628802059624,2.0,5.0,635011.0,0.14816947862843108
readability grades__Kincaid,19.805491626835543,20.30652174,6.93554394981287,5.78,39.14659574,742514.5,7.921526249536576e-05
readability grades__ARI,24.061097613183023,24.57292683,8.935543840348332,5.055,47.50141176,751516.0,1.1761809809895444e-05
readability grades__Coleman-Liau,12.02098062376658,12.12601424,2.811659509376268,3.2993105,20.64890006,865044.0,5.574144795060502e-23
readability grades__FleschReadingEase,33.42477295059947,31.70789474,20.61246553530873,-32.71529412,89.245,534931.5,1.1338038370390165e-09
readability grades__GunningFogIndex,22.762179037055706,23.36666667,7.973288858338366,8.0,45.29411765,726078.0,0.0016207603104903218
readability grades__LIX,68.98763140503978,69.54545455,19.164557074621964,25.0,120.2941176,749064.0,2.0130682716894752e-05
readability grades__SMOGIndex,14.895783522214854,15.24744871,4.196267355337849,3.0,29.83281573,775569.0,2.3686532054587212e-08
readability grades__RIX,10.477453580901857,10.0,4.9082156363129545,1.0,30.0,772687.5,5.992406686453315e-08
readability grades__DaleChallIndex,10.954763554705572,10.82384815,1.6088231178692647,6.181909524,15.09732353,763019.5,7.886281708885367e-07
sentence info__characters_per_word,4.868947383363395,4.851851852,0.4986365810058084,3.5,6.342857143,853413.0,1.2968285645714253e-20
sentence info__syll_per_word,1.5084724055490717,1.491803279,0.2044885635562013,1.089552239,2.114285714,777400.5,1.7655706920274498e-08
sentence info__words_per_sentence,45.11671087533156,45.0,19.15480501363388,18.0,94.0,692897.5,0.12156769865806231
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,660881.0,1.0
sentence info__type_token_ratio,0.8093577557214854,0.788461538,0.09719751288924544,0.636363636,1.0,662826.5,0.9250726068932095
sentence info__characters,215.9867374005305,218.0,86.45142120226228,70.0,477.0,736482.0,0.0002570471855904913
sentence info__syllables,66.59151193633953,68.0,26.88505343074338,23.0,154.0,725935.0,0.0016582773357118159
sentence info__words,45.11671087533156,45.0,19.15480501363388,18.0,94.0,692897.5,0.12156769865806231
sentence info__wordtypes,35.0106100795756,34.0,12.300531639574556,17.0,64.0,703330.5,0.04005796501844978
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,660881.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,660881.0,1.0
sentence info__long_words,10.477453580901857,10.0,4.9082156363129545,1.0,30.0,772687.5,5.992406686453315e-08
sentence info__complex_words,5.30238726790451,5.0,3.3404069742892135,0.0,24.0,775569.0,2.3686532054587212e-08
sentence info__complex_words_dc,13.859416445623342,13.0,6.10579361066237,2.0,39.0,740506.5,0.000115372816928635
word usage__tobeverb,2.4694960212201593,3.0,1.4197497571718216,0.0,7.0,744187.0,3.788407271045047e-05
word usage__auxverb,0.23342175066312998,0.0,0.4597029740091796,0.0,2.0,728635.5,8.1683257526028e-09
word usage__conjunction,1.8620689655172413,2.0,0.9957724284562518,0.0,5.0,670431.0,0.6212631378780622
word usage__pronoun,2.750663129973475,2.0,2.5819351631574112,0.0,13.0,725865.5,0.0012818050697465193
word usage__preposition,5.029177718832892,4.0,3.008268324371535,0.0,15.0,669957.5,0.6585382826654566
word usage__nominalization,0.44562334217506633,0.0,0.7054787089738399,0.0,5.0,730203.0,9.916128080491882e-06
sentence beginnings__pronoun,0.15119363395225463,0.0,0.3587135809400796,0.0,1.0,659954.5,0.9426764262790692
sentence beginnings__interrogative,0.16976127320954906,0.0,0.3759218404030174,0.0,1.0,757993.0,1.1492291354337884e-46
sentence beginnings__article,0.16976127320954906,0.0,0.3759218404030174,0.0,1.0,627928.0,0.025104405272541874
sentence beginnings__subordination,0.021220159151193633,0.0,0.14430905375887929,0.0,1.0,653227.5,0.22256441244436975
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,660881.0,1.0
sentence beginnings__preposition,0.11405835543766578,0.0,0.3183045624208464,0.0,1.0,656713.0,0.7201204078144205
topic,50.13527851458886,56.0,34.030809757551616,0.0,99.0,677635.5,0.4178589161808617
