,mean,median,std,min,max,u_stat,p_val
readability grades__FleschReadingEase,51.21126991508334,56.602105265000006,13.042547692352715,25.02307692,73.8925,275878.5,6.244545190804001e-09
readability grades__GunningFogIndex,19.882470269333332,18.35121951,4.7210965176012225,12.62857143,29.14285714,192037.0,0.10419596455946538
readability grades__LIX,59.68301567516667,55.0,14.047424130823499,31.57142857,89.61538462,183224.5,0.01611422210993366
readability grades__SMOGIndex,11.141592650625,10.74596669,1.1066502194705237,8.477225575,12.48683298,116221.5,4.057344684637919e-17
readability grades__RIX,6.891666666666667,6.0,2.9556834109508934,1.0,16.0,158186.0,3.5012258838607346e-06
readability grades__DaleChallIndex,9.997057703191668,10.09208947,1.07418602883721,7.6908875,11.53213636,166841.0,0.00011375848890783048
sentence info__characters_per_word,4.291611937491667,4.289473684,0.202961863141757,3.528571429,4.833333333,107356.0,6.584080751026687e-20
sentence info__syll_per_word,1.3049293351166669,1.3015151514999999,0.0879105649803558,1.014285714,1.5,99096.0,5.79180085421635e-23
sentence info__words_per_sentence,44.55833333333333,40.0,12.128025626714386,28.0,70.0,235497.5,0.025774728437772204
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,210360.0,1.0
sentence info__type_token_ratio,0.7905529090499999,0.821428571,0.05703464835776689,0.657142857,0.862068966,196792.0,0.2288764876474877
sentence info__characters,191.425,170.0,52.96862278745785,114.0,297.0,213308.0,0.7937966335752782
sentence info__syllables,57.93333333333333,51.0,15.385103202781062,35.0,89.0,204638.0,0.6118591293587893
sentence info__words,44.55833333333333,40.0,12.128025626714386,28.0,70.0,235497.5,0.025774728437772204
sentence info__wordtypes,34.575,33.0,6.922940187545761,23.0,46.0,239189.5,0.01053999038667511
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,210360.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,210360.0,1.0
sentence info__long_words,6.891666666666667,6.0,2.9556834109508934,1.0,16.0,158186.0,3.5012258838607346e-06
sentence info__complex_words,2.25,2.0,0.583383351196948,1.0,3.0,116221.5,4.057344684637919e-17
sentence info__complex_words_dc,11.808333333333334,11.0,3.9837818975544974,5.0,18.0,203689.5,0.553548832810562
word usage__tobeverb,1.65,2.0,0.6032126873818947,1.0,3.0,173341.0,0.000762291770038388
word usage__auxverb,0.0,0.0,0.0,0.0,0.0,186780.0,0.00010465387636683277
word usage__conjunction,2.3,2.0,0.6163050646985705,1.0,3.0,282037.0,1.1356669260876087e-11
word usage__pronoun,1.9333333333333333,2.0,1.1862895570497392,0.0,3.0,223669.0,0.22610088791116845
word usage__preposition,7.483333333333333,8.0,2.659953033430482,3.0,11.0,308882.5,1.418792403301142e-18
word usage__nominalization,0.11666666666666667,0.0,0.3223686843157241,0.0,1.0,182464.0,0.0008495650785050329
sentence beginnings__pronoun,0.0,0.0,0.0,0.0,0.0,178260.0,3.586065703950111e-06
sentence beginnings__interrogative,0.0,0.0,0.0,0.0,0.0,205560.0,0.09434768314338791
sentence beginnings__article,0.21666666666666667,0.0,0.4137009298802137,0.0,1.0,209738.0,0.9387238764866914
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,203460.0,0.0438241636422691
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,210360.0,1.0
sentence beginnings__preposition,0.0,0.0,0.0,0.0,0.0,185040.0,5.2905233581449636e-05
topic,24.55,8.0,23.499991060252192,8.0,65.0,106913.0,4.5258813914756376e-20
